text,label,lang,channel,family,template,source,split
Ok lor.,0,en,sms,uci,,uci_sms,train
Apps class varaya elaya.,0,en,sms,uci,,uci_sms,test
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,en,sms,uci,,uci_sms,test
"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",1,en,sms,uci,,uci_sms,train
That day you asked about anand number. Why:-),0,en,sms,uci,,uci_sms,train
Am surfing online store. For offers do you want to buy any thing.,0,en,sms,uci,,uci_sms,train
Long beach lor. Expected... U having dinner now?,0,en,sms,uci,,uci_sms,train
At home by the way,0,en,sms,uci,,uci_sms,test
We are both fine. Thanks,0,en,sms,uci,,uci_sms,train
What happen to her tell the truth,0,en,sms,uci,,uci_sms,train
Do you like Italian food?,0,en,sms,uci,,uci_sms,train
Which is weird because I know I had it at one point,0,en,sms,uci,,uci_sms,train
"""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!""",0,en,sms,uci,,uci_sms,train
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0,en,sms,uci,,uci_sms,test
"Alright, see you in a bit",0,en,sms,uci,,uci_sms,train
Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,0,en,sms,uci,,uci_sms,train
I will take care of financial problem.i will help:),0,en,sms,uci,,uci_sms,test
Tell dear what happen to you. Why you talking to me like an alian,0,en,sms,uci,,uci_sms,train
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,1,en,sms,uci,,uci_sms,test
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0,en,sms,uci,,uci_sms,train
Okie...,0,en,sms,uci,,uci_sms,train
"Hi this is yijue, can i meet u at 11 tmr?",0,en,sms,uci,,uci_sms,train
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,0,en,sms,uci,,uci_sms,train
But i dint slept in afternoon.,0,en,sms,uci,,uci_sms,train
That seems unnecessarily affectionate,0,en,sms,uci,,uci_sms,train
Yar else i'll thk of all sorts of funny things.,0,en,sms,uci,,uci_sms,train
You will be in the place of that man,0,en,sms,uci,,uci_sms,train
"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",1,en,sms,uci,,uci_sms,train
Thats cool. How was your day?,0,en,sms,uci,,uci_sms,train
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1,en,sms,uci,,uci_sms,train
R we going with the  &lt;#&gt;  bus?,0,en,sms,uci,,uci_sms,train
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",0,en,sms,uci,,uci_sms,train
No..he joined today itself.,0,en,sms,uci,,uci_sms,test
Okay same with me. Well thanks for the clarification,0,en,sms,uci,,uci_sms,train
I'll talk to the others and probably just come early tomorrow then,0,en,sms,uci,,uci_sms,test
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",1,en,sms,uci,,uci_sms,train
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,en,sms,uci,,uci_sms,train
Hi. I'm sorry i missed your call. Can you pls call back.,0,en,sms,uci,,uci_sms,train
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,0,en,sms,uci,,uci_sms,test
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1,en,sms,uci,,uci_sms,train
Ok then no need to tell me anything i am going to sleep good night,0,en,sms,uci,,uci_sms,train
Ok try to do week end course in coimbatore.,0,en,sms,uci,,uci_sms,train
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1,en,sms,uci,,uci_sms,train
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0,en,sms,uci,,uci_sms,train
If you r @ home then come down within 5 min,0,en,sms,uci,,uci_sms,train
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",0,en,sms,uci,,uci_sms,train
"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",0,en,sms,uci,,uci_sms,test
"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",0,en,sms,uci,,uci_sms,train
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,0,en,sms,uci,,uci_sms,train
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,en,sms,uci,,uci_sms,train
Dunno lei he neva say...,0,en,sms,uci,,uci_sms,train
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,0,en,sms,uci,,uci_sms,train
I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,0,en,sms,uci,,uci_sms,train
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1,en,sms,uci,,uci_sms,train
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,en,sms,uci,,uci_sms,train
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",0,en,sms,uci,,uci_sms,train
"If i let you do this, i want you in the house by 8am.",0,en,sms,uci,,uci_sms,train
"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",0,en,sms,uci,,uci_sms,train
I will reach before ten morning,0,en,sms,uci,,uci_sms,train
Your pussy is perfect!,0,en,sms,uci,,uci_sms,test
"Sorry, I'll call later",0,en,sms,uci,,uci_sms,train
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",1,en,sms,uci,,uci_sms,test
No message..no responce..what happend?,0,en,sms,uci,,uci_sms,train
Also where's the piece,0,en,sms,uci,,uci_sms,train
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",0,en,sms,uci,,uci_sms,train
Boo. How's things? I'm back at home and a little bored already :-(,0,en,sms,uci,,uci_sms,train
First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,0,en,sms,uci,,uci_sms,train
PICK UR FONE UP NOW U DUMB?,0,en,sms,uci,,uci_sms,test
"Thanks da thangam, i feel very very happy dear. I also miss you da.",0,en,sms,uci,,uci_sms,train
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",0,en,sms,uci,,uci_sms,train
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,en,sms,uci,,uci_sms,train
"Babe, I'm back ... Come back to me ...",0,en,sms,uci,,uci_sms,train
Well you told others you'd marry them...,0,en,sms,uci,,uci_sms,train
Neshanth..tel me who r u?,0,en,sms,uci,,uci_sms,test
YO YO YO BYATCH WHASSUP?,0,en,sms,uci,,uci_sms,train
Oh... Kay... On sat right?,0,en,sms,uci,,uci_sms,test
Hi! This is Roger from CL. How are you?,0,en,sms,uci,,uci_sms,train
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),1,en,sms,uci,,uci_sms,test
Oh oh... Wasted... Den muz chiong on sat n sun liao...,0,en,sms,uci,,uci_sms,train
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,0,en,sms,uci,,uci_sms,train
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,0,en,sms,uci,,uci_sms,train
I'm meeting Darren...,0,en,sms,uci,,uci_sms,train
"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",0,en,sms,uci,,uci_sms,test
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,en,sms,uci,,uci_sms,train
Dear where you will be when i reach there,0,en,sms,uci,,uci_sms,train
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),0,en,sms,uci,,uci_sms,train
Ok... Thanx... Gd nite 2 ü too...,0,en,sms,uci,,uci_sms,train
"Come to me right now, Ahmad",0,en,sms,uci,,uci_sms,train
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,en,sms,uci,,uci_sms,train
Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,0,en,sms,uci,,uci_sms,train
O was not into fps then.,0,en,sms,uci,,uci_sms,train
Huh means computational science... Y they like dat one push here n there...,0,en,sms,uci,,uci_sms,train
"Could you not read me, my Love ? I answered you",0,en,sms,uci,,uci_sms,test
Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,0,en,sms,uci,,uci_sms,train
"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",0,en,sms,uci,,uci_sms,train
SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,1,en,sms,uci,,uci_sms,train
Oic... Then better quickly go bathe n settle down...,0,en,sms,uci,,uci_sms,train
Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,0,en,sms,uci,,uci_sms,test
A bloo bloo bloo I'll miss the first bowl,0,en,sms,uci,,uci_sms,train
Lmao but its so fun...,0,en,sms,uci,,uci_sms,train
Oh k k:)but he is not a big hitter.anyway good,0,en,sms,uci,,uci_sms,test
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,0,en,sms,uci,,uci_sms,train
Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,1,en,sms,uci,,uci_sms,test
Do you think i can move  &lt;#&gt;  in a week,0,en,sms,uci,,uci_sms,train
She.s find. I sent you an offline message to know how anjola's now.,0,en,sms,uci,,uci_sms,test
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,1,en,sms,uci,,uci_sms,train
How was txting and driving,0,en,sms,uci,,uci_sms,train
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,0,en,sms,uci,,uci_sms,train
Really dun bluff me leh... U sleep early too. Nite...,0,en,sms,uci,,uci_sms,train
"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",0,en,sms,uci,,uci_sms,train
Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,0,en,sms,uci,,uci_sms,train
Oh ya ya. I remember da. .,0,en,sms,uci,,uci_sms,train
Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,0,en,sms,uci,,uci_sms,train
"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",1,en,sms,uci,,uci_sms,train
I not busy juz dun wan 2 go so early.. Hee.. ,0,en,sms,uci,,uci_sms,train
Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,0,en,sms,uci,,uci_sms,train
"Great. I'm in church now, will holla when i get out",0,en,sms,uci,,uci_sms,test
Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,0,en,sms,uci,,uci_sms,train
I donno if they are scorable,0,en,sms,uci,,uci_sms,test
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,0,en,sms,uci,,uci_sms,train
"Yes but i dont care! I need you bad, princess!",0,en,sms,uci,,uci_sms,test
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",0,en,sms,uci,,uci_sms,train
"Sorry, I'll call later",0,en,sms,uci,,uci_sms,train
Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,0,en,sms,uci,,uci_sms,train
Do u knw dis no. &lt;#&gt; ?,0,en,sms,uci,,uci_sms,train
Then she dun believe wat?,0,en,sms,uci,,uci_sms,train
K..give back my thanks.,0,en,sms,uci,,uci_sms,train
I know complain num only..bettr directly go to bsnl offc nd apply for it..,0,en,sms,uci,,uci_sms,test
Okay. I've seen it. So i should pick it on friday?,0,en,sms,uci,,uci_sms,train
How much she payed. Suganya.,0,en,sms,uci,,uci_sms,train
Left dessert. U wan me 2 go suntec look 4 u?,0,en,sms,uci,,uci_sms,train
"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",0,en,sms,uci,,uci_sms,train
Onum ela pa. Normal than.,0,en,sms,uci,,uci_sms,train
K.k..how is your sister kids?,0,en,sms,uci,,uci_sms,train
"Cool, I'll text you when I'm on the way",0,en,sms,uci,,uci_sms,test
Nope. Meanwhile she talk say make i greet you.,0,en,sms,uci,,uci_sms,train
i cant talk to you now.i will call when i can.dont keep calling.,0,en,sms,uci,,uci_sms,train
Anything lar...,0,en,sms,uci,,uci_sms,train
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",0,en,sms,uci,,uci_sms,train
"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",0,en,sms,uci,,uci_sms,train
